player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,30,291,David Raya Martín,Raya,1,33.9,6.0,1,9,Home,2026-03-14T17:30:00Z,2,0,90,0,0,1,0,0,0,0,28,7,0.00,0.00,0.00,1.05,0,2.0,20.0,0.0,0.0,False,a,,,,
2,109745,30,291,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,30,291,Karl Hein,Hein,1,0.2,4.0,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,30,291,Tommy Setford,Setford,1,0.2,3.9,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,30,291,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,9,Home,2026-03-14T17:30:00Z,2,0,90,0,0,1,0,0,0,1,30,9,0.03,0.06,0.09,1.05,10,2.7,21.2,3.0,3.0,False,a,,,,
6,462424,30,291,William Saliba,Saliba,2,14.3,6.1,1,9,Home,2026-03-14T17:30:00Z,2,0,90,0,0,1,0,0,0,3,36,11,0.00,0.09,0.09,1.05,12,6.7,33.6,31.8,2.0,True,a,,,,
7,466075,30,291,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,9,Home,2026-03-14T17:30:00Z,2,0,73,0,0,1,0,0,0,0,29,6,0.15,0.09,0.24,0.99,2,4.8,11.2,17.7,19.0,False,d,Knock - 75% chance of playing,,,
8,445122,30,291,Jurriën Timber,J.Timber,2,19.7,6.1,1,9,Home,2026-03-14T17:30:00Z,2,0,37,0,0,0,0,0,0,0,3,1,0.00,0.01,0.01,0.82,4,1.1,7.0,1.6,2.0,False,i,Ankle injury - Unknown return date,,,
9,440854,30,291,Jakub Kiwior,Kiwior,2,0.0,5.4,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,30,291,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
11,198869,30,291,Benjamin White,White,2,0.5,5.1,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,30,298,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,10,Home,2026-03-15T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,30,291,Brayden Clarke,Clarke,2,0.4,3.7,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,30,291,Maldini Kacurri,Kacurri,2,0.1,3.9,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,30,291,Josh Nichols,Nichols,2,0.2,3.7,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,30,291,Bukayo Saka,Saka,3,7.0,9.8,1,9,Home,2026-03-14T17:30:00Z,2,0,90,0,0,1,0,0,0,0,12,3,0.15,0.09,0.24,1.05,7,7.4,9.4,29.8,35.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,30,291,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,9,Home,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,4.0,,3.0
