player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,27,269,David Raya Martín,Raya,1,33.9,6.0,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,0,0,1,0,0,0,18,3,0.00,0.00,0.00,0.76,0,3.1,28.2,3.0,0.0,False,a,,,,
2,109745,27,269,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,27,269,Karl Hein,Hein,1,0.2,4.0,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,27,269,Tommy Setford,Setford,1,0.2,3.9,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,27,269,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,0,0,1,0,0,0,12,2,0.00,0.01,0.01,0.76,6,2.0,18.2,1.8,0.0,False,a,,,,
6,462424,27,269,William Saliba,Saliba,2,14.3,6.1,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,0,0,1,0,0,0,9,2,0.24,0.01,0.25,0.76,8,2.6,16.6,2.5,7.0,False,a,,,,
7,466075,27,269,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,27,269,Jurriën Timber,J.Timber,2,19.7,6.1,1,18,Away,2026-02-22T16:30:00Z,4,1,56,0,1,0,1,1,0,0,14,3,0.00,0.20,0.20,0.35,1,6.8,25.8,38.2,4.0,False,i,Ankle injury - Unknown return date,,,
9,440854,27,269,Jakub Kiwior,Kiwior,2,0.0,5.4,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,27,269,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
11,198869,27,269,Benjamin White,White,2,0.5,5.1,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,27,267,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,12,Home,2026-02-22T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,27,269,Brayden Clarke,Clarke,2,0.4,3.7,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,27,269,Maldini Kacurri,Kacurri,2,0.1,3.9,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,27,269,Josh Nichols,Nichols,2,0.2,3.7,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,27,269,Bukayo Saka,Saka,3,7.0,9.8,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,1,0,1,0,0,0,18,5,0.58,0.12,0.70,0.63,8,13.9,18.2,31.3,89.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,27,269,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,18,Away,2026-02-22T16:30:00Z,4,1,13,0,1,0,0,0,0,0,16,4,0.00,0.01,0.01,0.42,1,2.8,17.6,10.8,0.0,False,a,,4.0,,3.0
18,248857,27,269,Noni Madueke,Madueke,3,0.8,6.8,1,18,Away,2026-02-22T16:30:00Z,4,1,1,0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.13,0,0.1,0.2,0.3,0.0,False,a,,3.0,,
19,444145,27,269,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,18,Away,2026-02-22T16:30:00Z,4,1,14,0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.42,5,0.3,0.2,0.6,2.0,False,a,,,,
20,116216,27,269,Leandro Trossard,Trossard,3,0.8,6.5,1,18,Away,2026-02-22T16:30:00Z,4,1,75,0,0,0,1,0,0,0,10,2,0.22,0.06,0.28,0.35,9,3.8,7.6,10.8,20.0,False,a,,,,4.0
21,204480,27,269,Declan Rice,Rice,3,24.5,7.2,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,0,0,1,0,0,0,11,4,0.00,0.04,0.04,0.76,15,1.8,6.4,7.3,4.0,False,a,,1.0,1.0,
22,195384,27,269,Mikel Merino Zazón,Merino,3,0.8,5.4,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Foot injury - Unknown return date,,,
23,438098,27,269,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,
24,128295,27,269,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
25,499175,27,269,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,
26,481655,27,269,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,18,Away,2026-02-22T16:30:00Z,4,1,90,0,0,0,1,0,0,0,14,2,0.00,0.02,0.02,0.76,7,2.1,11.2,4.2,6.0,False,a,,,,
27,200641,27,262,Reiss Nelson,Nelson,3,0.1,4.8,5,6,Home,2026-02-21T15:00:00Z,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
28,588796,27,269,Ismeal Kabia,Kabia,3,0.1,4.5,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,
29,437742,27,269,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,
30,219847,27,269,Kai Havertz,Havertz,4,0.8,7.3,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
31,205651,27,269,Gabriel Fernando de Jesus,G.Jesus,4,0.3,6.4,1,18,Away,2026-02-22T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
32,98980,27,261,Emiliano Martínez Romero,Martinez,1,4.8,5.1,2,11,Home,2026-02-21T15:00:00Z,1,1,90,0,0,0,1,0,0,0,13,3,0.00,0.00,0.00,1.35,0,2.6,26.0,0.0,0.0,False,a,,,,
33,72147,27,261,Marco Bizot,M.Bizot,1,0.4,4.2,2,11,Home,2026-02-21T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
34,462492,27,261,Joe Gauci,Gauci,1,0.1,4.0,2,11,Home,2026-02-21T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Port Vale on loan for the rest of the season.,,,
35,462381,27,261,Filip Marschall,Marschall,1,0.0,4.0,2,11,Home,2026-02-21T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Stevenage permanently.,,,
36,199796,27,261,Matty Cash,Cash,2,8.4,4.7,2,11,Home,2026-02-21T15:00:00Z,1,1,86,0,0,0,1,0,0,0,13,2,0.02,0.12,0.14,1.35,7,4.3,18.0,19.8,5.0,False,a,,3.0,,
37,101188,27,261,Lucas Digne,Digne,2,1.6,4.5,2,11,Home,2026-02-21T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,2.0,2.0,
38,199798,27,261,Ezri Konsa Ngoyo,Konsa,2,7.8,4.4,2,11,Home,2026-02-21T15:00:00Z,1,1,90,0,1,0,1,0,0,0,23,7,0.13,0.01,0.14,1.35,10,4.0,28.8,1.5,10.0,False,a,,,,
39,441302,27,261,Ian Maatsen,Maatsen,2,0.6,4.2,2,11,Home,2026-02-21T15:00:00Z,1,1,90,0,0,0,1,0,0,0,8,2,0.00,0.02,0.02,1.35,4,1.5,9.8,3.5,2.0,False,a,,,,
40,149484,27,261,Tyrone Mings,Mings,2,0.7,4.3,2,11,Home,2026-02-21T15:00:00Z,1,1,90,0,0,0,1,0,0,0,12,2,0.09,0.24,0.33,1.35,8,5.7,24.0,21.5,11.0,False,a,,,,
41,244954,27,261,Pau Torres,Pau,2,0.3,4.3,2,11,Home,2026-02-21T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
