player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,12,111,David Raya Martín,Raya,1,33.9,6.0,1,18,Home,2025-11-23T16:30:00Z,4,1,90,0,0,0,1,0,0,0,6,2,0.00,0.00,0.00,0.07,0,0.7,6.6,0.0,0.0,False,a,,,,
2,109745,12,111,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,12,111,Karl Hein,Hein,1,0.2,4.0,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,12,111,Tommy Setford,Setford,1,0.2,3.9,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,12,111,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
6,462424,12,111,William Saliba,Saliba,2,14.3,6.1,1,18,Home,2025-11-23T16:30:00Z,4,1,90,0,0,0,1,0,0,0,12,2,0.00,0.01,0.01,0.07,5,1.7,15.6,1.5,0.0,False,a,,,,
7,466075,12,111,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,18,Home,2025-11-23T16:30:00Z,4,1,90,0,0,0,1,0,0,0,9,2,0.07,0.03,0.10,0.07,7,1.8,9.6,2.3,6.0,False,d,Knock - 75% chance of playing,,,
8,445122,12,111,Jurriën Timber,J.Timber,2,19.7,6.1,1,18,Home,2025-11-23T16:30:00Z,4,1,90,0,1,0,1,0,0,0,6,5,0.50,0.04,0.54,0.07,1,5.0,15.0,14.8,20.0,False,i,Ankle injury - Unknown return date,,,
9,440854,12,111,Jakub Kiwior,Kiwior,2,0.0,5.4,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,12,111,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,18,Home,2025-11-23T16:30:00Z,4,1,1,0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0,0.0,0.2,0.0,0.0,False,a,,,,
11,198869,12,111,Benjamin White,White,2,0.5,5.1,1,18,Home,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
