player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,16,151,David Raya Martín,Raya,1,33.9,6.0,1,20,Home,2025-12-13T20:00:00Z,2,1,90,0,0,0,1,0,0,0,8,2,0.00,0.00,0.00,0.38,0,1.4,13.6,0.1,0.0,False,a,,,,
2,109745,16,151,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,16,151,Karl Hein,Hein,1,0.2,4.0,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,16,151,Tommy Setford,Setford,1,0.2,3.9,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,16,151,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
6,462424,16,151,William Saliba,Saliba,2,14.3,6.1,1,20,Home,2025-12-13T20:00:00Z,2,1,90,0,0,0,1,0,0,0,14,2,0.00,0.02,0.02,0.38,5,2.6,16.4,5.1,4.0,False,a,,,,
7,466075,16,151,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,16,151,Jurriën Timber,J.Timber,2,19.7,6.1,1,20,Home,2025-12-13T20:00:00Z,2,1,90,0,0,0,1,0,0,0,7,2,0.19,0.02,0.21,0.38,2,3.5,8.0,16.5,10.0,False,i,Ankle injury - Unknown return date,,,
9,440854,16,151,Jakub Kiwior,Kiwior,2,0.0,5.4,1,20,Home,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,16,151,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,20,Home,2025-12-13T20:00:00Z,2,1,59,0,0,0,1,0,0,0,8,1,0.05,0.03,0.08,0.23,2,4.2,8.0,23.7,10.0,False,a,,,,
