player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,31,,David Raya Martín,Raya,1,33.9,6.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
2,109745,31,,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,31,,Karl Hein,Hein,1,0.2,4.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,31,,Tommy Setford,Setford,1,0.2,3.9,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,31,,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
6,462424,31,,William Saliba,Saliba,2,14.3,6.1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
7,466075,31,,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,31,,Jurriën Timber,J.Timber,2,19.7,6.1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Ankle injury - Unknown return date,,,
9,440854,31,,Jakub Kiwior,Kiwior,2,0.0,5.4,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,31,,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
11,198869,31,,Benjamin White,White,2,0.5,5.1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,31,309.0,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,18.0,Away,2026-03-22T14:15:00Z,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,31,,Brayden Clarke,Clarke,2,0.4,3.7,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,31,,Maldini Kacurri,Kacurri,2,0.1,3.9,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,31,,Josh Nichols,Nichols,2,0.2,3.7,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,31,,Bukayo Saka,Saka,3,7.0,9.8,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,31,,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,4.0,,3.0
18,248857,31,,Noni Madueke,Madueke,3,0.8,6.8,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,3.0,,
19,444145,31,,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
20,116216,31,,Leandro Trossard,Trossard,3,0.8,6.5,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,4.0
21,204480,31,,Declan Rice,Rice,3,24.5,7.2,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,1.0,1.0,
22,195384,31,,Mikel Merino Zazón,Merino,3,0.8,5.4,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Foot injury - Unknown return date,,,
23,438098,31,,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,
24,128295,31,,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
25,499175,31,,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,
26,481655,31,,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
