code,web_name,element_type,gameweek,minutes,mins_score,goals_score,assists_score,xg_score,xgi_score,cs_score,bonus_score,goals_conceded_score,xgc_score,composite_score
247632,Neto,3,8,77,2.7727272727272725,9.184563758389261,7.1610738255033555,7.614093959731544,9.063758389261745,8.791946308724832,6.859060402684563,5.439597315436242,3.6577181208053693,7.534655277608298
141746,B.Fernandes,3,8,84,3.1515151515151514,9.184563758389261,7.1610738255033555,10.0,10.0,5.046979865771812,9.909395973154362,1.4530201342281877,1.3020134228187916,7.506091112466952
201895,Alderete,2,8,90,3.021212121212121,8.886138613861387,8.128712871287128,8.217821782178218,7.905940594059406,8.52970297029703,8.975247524752476,6.435643564356435,3.762376237623763,7.502121212121212
225796,James,2,8,90,2.5545454545454547,8.886138613861387,9.821782178217822,6.702970297029703,9.10891089108911,6.658415841584159,8.35148514851485,5.7227722772277225,2.0693069306930694,7.43540504050405
470313,Woltemade,4,8,90,2.190909090909091,9.125,4.75,8.25,8.25,9.5,8.5,7.374999999999999,5.25,7.41284090909091
116216,Trossard,3,8,80,2.127272727272727,7.4630872483221475,7.1610738255033555,8.671140939597315,8.429530201342281,7.1610738255033555,7.795302013422819,8.12751677852349,8.429530201342281,7.329673581452105
433036,Reijnders,3,8,58,3.015151515151515,7.4630872483221475,9.003355704697986,8.85234899328859,8.278523489932887,8.791946308724832,7.795302013422819,4.563758389261745,3.5369127516778525,7.323327232052065
208706,Bruno G.,3,8,85,2.893939393939394,9.184563758389261,7.1610738255033555,6.979865771812081,7.644295302013424,9.63758389261745,8.731543624161073,3.8087248322147653,5.228187919463087,7.303655684360383
502500,Thiago,4,8,90,2.9727272727272727,9.625,4.75,9.5,9.25,7.75,8.5,1.25,1.5000000000000002,7.297272727272728
201658,Tavernier,3,8,90,2.775757575757576,7.4630872483221475,7.1610738255033555,8.12751677852349,8.701342281879196,9.63758389261745,8.731543624161073,3.8087248322147653,3.959731543624161,7.263146227374416
510663,Ekitiké,4,8,28,2.2393939393939393,8.125,9.125,8.0,8.0,7.75,9.25,4.625,4.5,7.2551893939393945
513418,Schade,3,8,90,3.006060606060606,7.4630872483221475,9.003355704697986,9.516778523489933,9.275167785234899,7.1610738255033555,3.748322147651007,3.174496644295302,3.4765100671140945,7.200102704901362
592031,Minteh,3,8,89,3.0666666666666664,7.4630872483221475,9.003355704697986,9.335570469798657,9.516778523489933,5.046979865771812,8.731543624161073,2.6308724832214763,1.9664429530201337,7.183512304250558
491279,Van de Ven,2,8,90,3.1484848484848484,8.886138613861387,4.118811881188119,9.287128712871288,8.128712871287128,8.52970297029703,7.1039603960396045,5.7227722772277225,4.029702970297029,7.160640564056406
248875,Doku,3,8,58,2.3424242424242423,3.62751677852349,9.909395973154362,8.248322147651006,9.063758389261745,8.791946308724832,8.731543624161073,8.12751677852349,6.677852348993288,7.097497457799471
223827,Ballard,2,8,90,1.9363636363636365,8.886138613861387,4.118811881188119,8.128712871287128,7.237623762376237,6.658415841584159,9.465346534653465,9.643564356435643,8.841584158415841,7.068388838883889
154561,Raya,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,9.1,9.775,8.649999999999999,8.649999999999999,7.3,7.068181818181819
195546,Buendía,3,8,29,2.0212121212121215,9.184563758389261,7.1610738255033555,7.432885906040268,7.372483221476511,5.046979865771812,9.21476510067114,7.281879194630872,6.859060402684564,7.014033963799064
209244,Foden,3,8,90,2.3393939393939394,7.4630872483221475,3.476510067114094,7.795302013422819,8.187919463087248,9.63758389261745,7.795302013422819,9.003355704697986,6.0134228187919465,7.005080333536709
533463,O.Dango,3,8,75,2.16969696969697,7.4630872483221475,3.476510067114094,9.395973154362416,8.85234899328859,7.1610738255033555,8.731543624161073,6.406040268456375,6.345637583892617,7.000191173479765
232413,Eze,3,8,61,2.378787878787879,3.62751677852349,9.728187919463087,8.973154362416107,8.912751677852349,9.63758389261745,3.748322147651007,8.12751677852349,7.342281879194631,6.986368720764694
212319,Richarlison,4,8,30,2.463636363636364,8.125,9.125,7.25,7.25,7.75,8.5,4.625,3.5,6.927613636363637
231480,S.Bueno,2,8,90,2.1939393939393943,8.886138613861387,4.118811881188119,9.01980198019802,8.886138613861387,2.4702970297029703,7.1039603960396045,5.7227722772277225,7.059405940594059,6.7733543354335435
466525,Stach,3,8,72,3.0545454545454547,7.4630872483221475,9.003355704697986,7.885906040268456,7.583892617449665,7.1610738255033555,8.731543624161073,1.2114093959731544,3.416107382550335,6.767031726662599
179268,Cucurella,2,8,90,2.896969696969697,4.475247524752476,9.376237623762377,5.900990099009901,9.554455445544555,8.52970297029703,8.975247524752476,4.653465346534654,2.6039603960396045,6.765687068706871
465730,De Cuyper,2,8,54,2.0545454545454547,8.886138613861387,4.118811881188119,8.618811881188119,9.198019801980198,2.4702970297029703,5.856435643564357,6.435643564356435,6.792079207920792,6.757187218721873
475168,João Pedro,4,8,90,3.0393939393939395,7.0,10.0,6.5,7.5,8.75,9.5,2.0000000000000004,1.25,6.741439393939393
224024,L.Paquetá,3,8,90,3.1121212121212123,9.184563758389261,3.476510067114094,9.21476510067114,9.21476510067114,5.046979865771812,7.795302013422819,1.0,1.2416107382550332,6.727487288997356
481655,Zubimendi,3,8,90,3.0636363636363635,9.184563758389261,3.476510067114094,4.322147651006712,6.708053691275168,9.96979865771812,8.731543624161073,7.281879194630872,6.557046979865772,6.72565893837706
242898,Johnson,3,8,4,1.8181818181818183,9.184563758389261,3.476510067114094,8.308724832214764,6.61744966442953,7.1610738255033555,7.795302013422819,9.003355704697986,6.345637583892617,6.7249389871873095
114243,J.Murphy,3,8,45,2.0727272727272728,3.62751677852349,7.1610738255033555,9.093959731543624,8.791946308724832,9.63758389261745,3.748322147651007,9.003355704697986,7.281879194630872,6.72170225747407
200834,Mukiele,2,8,90,2.6363636363636367,8.886138613861387,4.118811881188119,7.1039603960396045,6.301980198019802,8.52970297029703,9.465346534653465,7.861386138613861,4.831683168316832,6.699527452745274
244723,Mitchell,2,8,90,3.1818181818181817,8.886138613861387,4.118811881188119,7.326732673267326,7.371287128712871,8.52970297029703,7.1039603960396045,4.653465346534654,2.336633663366337,6.640459045904591
50175,Welbeck,4,8,89,2.375757575757576,9.125,4.75,8.75,9.0,2.875,8.5,1.5000000000000002,3.25,6.612575757575757
106611,Keane,2,8,90,3.103030303030303,8.886138613861387,4.118811881188119,9.554455445544555,7.638613861386139,6.658415841584159,5.856435643564357,3.628712871287129,1.9801980198019802,6.603619861986199
232928,Garner,3,8,90,3.1818181818181817,7.4630872483221475,7.1610738255033555,6.859060402684563,8.006711409395972,7.1610738255033555,9.456375838926174,2.6308724832214763,1.362416107382551,6.603081147040878
101188,Digne,2,8,81,2.721212121212121,4.475247524752476,9.376237623762377,5.7227722772277225,9.643564356435643,6.658415841584159,3.272277227722772,7.861386138613861,5.5,6.585487548754876
221466,Senesi,2,8,90,3.142424242424242,4.475247524752476,9.376237623762377,4.920792079207921,9.287128712871288,8.52970297029703,9.777227722772277,2.648514851485149,2.9603960396039604,6.583054305430544
215413,Dewsbury-Hall,3,8,85,2.893939393939394,7.4630872483221475,7.1610738255033555,5.832214765100671,8.278523489932887,7.1610738255033555,8.731543624161073,3.174496644295302,2.2080536912751683,6.572783201138906
154296,J.Palhinha,3,8,90,2.827272727272727,9.184563758389261,7.1610738255033555,6.587248322147651,5.771812080536913,7.1610738255033555,9.909395973154362,3.8087248322147653,3.597315436241611,6.519304453935327
577016,Acheampong,2,8,80,1.8272727272727272,8.886138613861387,4.118811881188119,8.306930693069308,5.811881188118813,6.658415841584159,9.465346534653465,7.861386138613861,6.346534653465346,6.505004500450045
431248,Krejčí,2,8,90,2.3636363636363638,8.886138613861387,4.118811881188119,9.198019801980198,8.485148514851485,2.4702970297029703,3.272277227722772,4.653465346534654,7.326732673267326,6.47621512151215
465351,Matheus N.,2,8,90,2.2818181818181817,8.886138613861387,8.128712871287128,5.544554455445544,5.00990099009901,6.658415841584159,7.1039603960396045,8.618811881188119,7.772277227722772,6.465805580558056
153682,Wilson,3,8,81,2.5696969696969694,7.4630872483221475,7.1610738255033555,8.187919463087248,7.221476510067114,5.046979865771812,7.795302013422819,4.563758389261745,4.805369127516778,6.452775066097214
472769,O'Reilly,2,8,84,2.4363636363636365,4.475247524752476,8.128712871287128,6.97029702970297,6.747524752475248,9.509900990099009,7.1039603960396045,9.198019801980198,6.702970297029703,6.436705670567057
441266,Gravenberch,3,8,61,2.8212121212121213,9.184563758389261,9.003355704697986,5.530201342281879,5.1375838926174495,7.1610738255033555,9.788590604026846,3.174496644295302,4.261744966442953,6.434134634940003
424876,Szoboszlai,3,8,90,3.1818181818181817,7.4630872483221475,3.476510067114094,8.399328859060402,8.12751677852349,7.1610738255033555,9.21476510067114,1.9060402684563755,2.449664429530201,6.42489322757779
111234,Pickford,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,10.0,5.95,8.649999999999999,3.925,1.9,6.404431818181818
153133,Iwobi,3,8,90,2.912121212121212,7.4630872483221475,9.003355704697986,5.469798657718121,7.885906040268456,5.046979865771812,9.456375838926174,1.9060402684563755,2.0872483221476514,6.379802725238966
483081,R.Gomes,2,8,76,1.7303030303030305,8.886138613861387,4.118811881188119,8.797029702970297,7.638613861386139,2.4702970297029703,3.272277227722772,6.435643564356435,8.93069306930693,6.33045604560456
172649,Henderson,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,9.549999999999999,7.75,3.6999999999999997,4.825,2.8,6.314431818181818
493250,Amad,3,8,58,2.5272727272727273,3.62751677852349,9.003355704697986,9.456375838926174,9.456375838926174,5.046979865771812,3.748322147651007,4.563758389261745,4.080536912751677,6.3126266015863335
215136,N.Williams,2,8,90,3.1818181818181817,8.886138613861387,4.118811881188119,9.01980198019802,8.663366336633663,2.4702970297029703,7.1039603960396045,1.3118811881188122,1.3118811881188122,6.308528352835284
60689,Wood,4,8,16,2.63030303030303,7.0,4.75,8.5,8.5,5.875,7.125,2.0000000000000004,3.0,6.306780303030304
498016,Roefs,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,9.1,10.0,6.8500000000000005,5.05,6.3031818181818196
177815,Calvert-Lewin,4,8,90,2.3575757575757574,5.625,9.125,7.0,7.75,5.875,6.375,3.6249999999999996,5.5,6.273257575757577
61256,Casemiro,3,8,57,2.172727272727273,7.4630872483221475,7.1610738255033555,8.48993288590604,6.798657718120805,5.046979865771812,3.748322147651007,6.406040268456375,5.651006711409396,6.269621720561318
549912,Talbi,3,8,27,2.6,3.62751677852349,9.003355704697986,8.06711409395973,6.979865771812081,9.63758389261745,3.748322147651007,8.12751677852349,4.382550335570469,6.214194630872483
122806,McGinn,3,8,90,2.9272727272727272,7.4630872483221475,3.476510067114094,6.768456375838927,7.795302013422819,8.791946308724832,3.748322147651007,4.563758389261745,2.570469798657718,6.1819890176937164
244850,Rogers,3,8,90,3.1545454545454543,7.4630872483221475,9.003355704697986,6.0134228187919465,6.859060402684563,7.1610738255033555,3.748322147651007,3.174496644295302,1.7248322147651005,6.173004881025014
184341,Mount,3,8,60,2.003030303030303,7.4630872483221475,3.476510067114094,6.1342281879194624,6.194630872483222,8.791946308724832,7.795302013422819,7.281879194630872,6.7382550335570475,6.172618466544642
487676,Hume,2,8,90,3.1454545454545455,4.475247524752476,8.128712871287128,6.836633663366337,6.48019801980198,9.509900990099009,7.1039603960396045,6.435643564356435,3.94059405940594,6.1511791179117905
184254,Vicario,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,7.75,9.549999999999999,5.95,5.5,6.12318181818182
484420,E.Le Fée,3,8,90,2.409090909090909,7.4630872483221475,3.476510067114094,7.946308724832215,6.466442953020134,7.1610738255033555,7.795302013422819,5.439597315436242,4.624161073825503,6.101479560707749
437505,Isidor,4,8,75,2.3696969696969696,8.125,4.75,6.0,5.75,8.75,8.5,4.625,3.75,6.0932196969696975
427637,Aaronson,3,8,65,2.3939393939393936,3.62751677852349,9.003355704697986,8.550335570469798,8.701342281879196,5.046979865771812,3.748322147651007,4.563758389261745,5.530201342281879,6.092414073622128
209365,De Ligt,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,9.732673267326732,9.465346534653465,4.698019801980198,9.465346534653465,2.0247524752475248,1.5346534653465351,6.085756075607562
486385,Beto,4,8,74,2.506060606060606,5.625,4.75,9.0,8.75,5.875,5.625,2.75,2.2499999999999996,6.05685606060606
95658,Maguire,2,8,90,1.8181818181818183,8.886138613861387,8.128712871287128,6.524752475247524,4.074257425742575,4.698019801980198,8.35148514851485,7.861386138613861,6.435643564356435,6.045184518451846
441164,Pedro Porro,2,8,90,2.9242424242424243,4.475247524752476,8.128712871287128,3.896039603960396,8.306930693069308,8.52970297029703,3.272277227722772,6.435643564356435,4.742574257425742,6.042176717671767
98980,Martinez,1,8,90,2.6363636363636367,5.7250000000000005,5.5,5.7250000000000005,8.649999999999999,4.6,3.6999999999999997,7.5249999999999995,6.3999999999999995,6.034886363636363
199796,Cash,2,8,90,3.1090909090909093,8.886138613861387,4.118811881188119,4.163366336633663,6.48019801980198,6.658415841584159,7.1039603960396045,5.7227722772277225,3.673267326732674,6.027245724572459
432422,Tonali,3,8,69,3.0424242424242425,3.62751677852349,7.1610738255033555,5.258389261744966,7.523489932885906,9.96979865771812,6.859060402684563,5.439597315436242,5.167785234899329,6.02286658531625
570526,Bergvall,3,8,11,2.1333333333333333,7.4630872483221475,7.1610738255033555,6.496644295302014,5.348993288590604,7.1610738255033555,3.748322147651007,7.281879194630872,6.466442953020135,5.999910514541387
427623,Richards,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,7.326732673267326,9.01980198019802,8.52970297029703,3.272277227722772,4.653465346534654,2.336633663366337,5.978825382538253
80801,Gana,3,8,69,3.0727272727272728,7.4630872483221475,3.476510067114094,7.432885906040268,7.100671140939598,7.1610738255033555,6.859060402684563,3.174496644295302,1.6040268456375841,5.9639841366687
180135,Longstaff,3,8,90,2.712121212121212,7.4630872483221475,7.1610738255033555,5.741610738255034,6.285234899328859,5.046979865771812,8.731543624161073,2.6308724832214763,4.8657718120805376,5.941514134634939
204646,Malen,3,8,60,1.8727272727272726,9.184563758389261,3.476510067114094,8.006711409395972,6.073825503355704,2.51006711409396,8.731543624161073,4.563758389261745,6.61744966442953,5.937608297742526
226182,Bogle,2,8,90,3.1272727272727274,4.475247524752476,8.128712871287128,8.485148514851485,7.371287128712871,6.658415841584159,3.272277227722772,2.0247524752475248,5.5,5.917677767776778
214225,Rodon,2,8,90,3.1818181818181817,8.886138613861387,4.118811881188119,7.905940594059406,5.188118811881188,6.658415841584159,7.1039603960396045,1.668316831683168,4.341584158415841,5.916449144914492
223541,Chiesa,3,8,18,1.2454545454545454,9.184563758389261,7.1610738255033555,7.221476510067114,5.016778523489933,2.51006711409396,3.748322147651007,7.281879194630872,9.154362416107382,5.914142769981696
204716,Konaté,2,8,90,2.9757575757575756,4.475247524752476,4.118811881188119,8.396039603960396,7.772277227722772,6.658415841584159,8.35148514851485,3.628712871287129,5.099009900990099,5.906981698169817
486672,Caicedo,3,8,45,3.0454545454545454,9.788590604026846,3.476510067114094,6.315436241610739,5.016778523489933,7.1610738255033555,9.788590604026846,2.6308724832214763,1.4832214765100673,5.906894447834046
482442,P.M.Sarr,3,8,4,2.1454545454545455,7.4630872483221475,9.003355704697986,4.74496644295302,4.140939597315436,8.791946308724832,3.748322147651007,9.003355704697986,5.409395973154362,5.904478340451494
98747,Pope,1,8,90,3.1818181818181817,5.7250000000000005,10.0,5.7250000000000005,3.25,9.775,8.649999999999999,5.95,6.8500000000000005,5.898181818181819
178301,Watkins,4,8,29,2.9,5.625,4.75,7.75,7.0,8.75,6.375,3.6249999999999996,1.7500000000000004,5.8775
444145,Martinelli,3,8,9,1.5757575757575757,7.4630872483221475,3.476510067114094,7.342281879194631,5.409395973154362,5.046979865771812,6.859060402684563,9.697986577181208,9.093959731543624,5.8716697173073005
232826,Gordon,3,8,69,2.033333333333333,3.62751677852349,3.476510067114094,8.731543624161073,7.704697986577181,8.791946308724832,3.748322147651007,6.406040268456375,7.9161073825503365,5.858534675615213
440089,Damsgaard,3,8,74,2.4757575757575756,7.4630872483221475,3.476510067114094,4.684563758389261,7.281879194630872,7.1610738255033555,6.859060402684563,3.8087248322147653,4.442953020134228,5.848414683750254
488024,Yeremy,3,8,63,2.121212121212121,3.62751677852349,3.476510067114094,8.610738255033556,8.610738255033556,7.1610738255033555,3.748322147651007,7.281879194630872,5.469798657718121,5.8401413463494
503714,Ugochukwu,3,8,82,2.1121212121212123,9.184563758389261,3.476510067114094,7.0402684563758395,4.805369127516778,7.1610738255033555,8.731543624161073,4.563758389261745,2.6912751677852347,5.8165812487289
465642,Thiaw,2,8,90,2.0969696969696967,4.475247524752476,4.118811881188119,8.618811881188119,6.6138613861386135,6.658415841584159,7.1039603960396045,7.103960396039604,7.861386138613861,5.801281128112811
184349,Sessegnon,3,8,90,2.715151515151515,7.4630872483221475,7.1610738255033555,5.922818791946309,6.466442953020134,5.046979865771812,7.795302013422819,1.9060402684563755,2.389261744966443,5.7983607890990445
444765,Van den Berg,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,9.821782178217822,8.396039603960396,6.658415841584159,3.272277227722772,2.0247524752475248,3.183168316831683,5.796152115211521
469142,Van Hecke,2,8,90,3.1818181818181817,8.886138613861387,4.118811881188119,8.03960396039604,6.168316831683168,2.4702970297029703,8.35148514851485,2.648514851485149,2.826732673267326,5.791696669666966
477064,Lewis,2,8,5,1.5212121212121212,4.475247524752476,8.128712871287128,2.381188118811881,7.905940594059406,4.698019801980198,7.1039603960396045,8.618811881188119,9.198019801980198,5.790487548754876
215059,Sánchez,1,8,90,2.9212121212121214,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,7.75,6.625,3.925,4.15,5.782121212121213
463067,Georginio,3,8,70,2.3212121212121213,3.62751677852349,9.728187919463087,5.379194630872483,6.708053691275168,7.1610738255033555,6.859060402684563,6.406040268456375,5.10738255033557,5.780107789302421
222694,Struijk,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,9.465346534653465,7.5049504950495045,6.658415841584159,7.1039603960396045,1.668316831683168,4.341584158415841,5.769419441944194
243526,Gudmundsson,2,8,90,3.1121212121212123,4.475247524752476,4.118811881188119,5.099009900990099,8.574257425742573,6.658415841584159,9.777227722772277,1.668316831683168,4.475247524752476,5.733489348934893
174874,Andersen,2,8,41,3.033333333333333,4.475247524752476,4.118811881188119,7.905940594059406,8.752475247524753,4.698019801980198,7.1039603960396045,2.648514851485149,3.5841584158415847,5.725610561056106
560262,Kroupi.Jr,4,8,74,1.2878787878787878,8.125,4.75,6.25,6.0,2.875,7.5,6.375,7.000000000000001,5.6850378787878775
178186,Bowen,4,8,90,3.1818181818181817,8.125,4.75,5.25,6.25,5.875,9.75,1.0,1.0,5.680681818181818
494595,Wirtz,3,8,28,2.5424242424242425,3.62751677852349,3.476510067114094,8.399328859060402,8.520134228187919,7.1610738255033555,3.748322147651007,4.563758389261745,4.322147651006712,5.6451820215578605
613804,Diouf,2,8,45,3.0454545454545454,4.475247524752476,10.0,5.2772277227722775,8.03960396039604,4.698019801980198,5.856435643564357,1.0891089108910892,1.8019801980198018,5.644396939693969
485711,Šeško,4,8,29,2.2515151515151515,7.0,4.75,6.75,6.625,5.875,7.75,2.0000000000000004,2.75,5.643901515151516
172567,Cullen,3,8,90,3.0606060606060606,7.4630872483221475,7.1610738255033555,3.6577181208053693,5.1375838926174495,8.791946308724832,9.456375838926174,1.4530201342281877,1.0,5.639617653040472
191866,Ajer,2,8,90,1.6303030303030304,4.475247524752476,8.128712871287128,6.079207920792078,6.301980198019802,4.698019801980198,3.272277227722772,9.198019801980198,9.732673267326732,5.634317431743175
496221,Wharton,3,8,90,2.6393939393939396,3.62751677852349,7.1610738255033555,3.8993288590604025,8.369127516778523,7.1610738255033555,7.795302013422819,3.8087248322147653,2.9630872483221475,5.632227984543421
490721,H.Bueno,2,8,90,2.6,4.475247524752476,4.118811881188119,4.608910891089109,8.886138613861387,4.698019801980198,7.1039603960396045,4.653465346534654,6.257425742574258,5.61990099009901
209400,Kamada,3,8,90,2.5939393939393938,3.62751677852349,9.003355704697986,5.651006711409396,7.372483221476511,7.1610738255033555,3.748322147651007,4.563758389261745,3.838926174496644,5.617112060199308
201666,Barnes,3,8,20,2.0121212121212118,3.62751677852349,3.476510067114094,7.1610738255033555,7.795302013422819,7.1610738255033555,3.748322147651007,6.406040268456375,8.912751677852349,5.608762456782592
437499,Lacroix,2,8,90,3.1818181818181817,4.475247524752476,8.128712871287128,6.6138613861386135,5.2772277227722775,8.52970297029703,7.1039603960396045,4.653465346534654,2.336633663366337,5.5644689468946895
158499,Christie,3,8,23,1.5212121212121212,7.4630872483221475,7.1610738255033555,7.614093959731544,5.469798657718121,2.51006711409396,3.748322147651007,6.406040268456375,6.073825503355705,5.552121212121212
503139,Scott,3,8,66,2.5575757575757576,7.4630872483221475,3.476510067114094,5.379194630872483,4.563758389261745,8.791946308724832,7.795302013422819,5.439597315436242,4.684563758389261,5.550052877770999
174594,Nmecha,4,8,24,1.518181818181818,5.625,4.75,7.5,6.625,5.875,3.25,5.5,7.25,5.545568181818182
84450,Xhaka,3,8,90,3.1818181818181817,3.62751677852349,9.728187919463087,3.5671140939597312,6.0134228187919465,9.63758389261745,6.859060402684563,4.563758389261745,2.2684563758389262,5.524893227577792
477555,Bobb,3,8,31,2.1848484848484846,3.62751677852349,7.1610738255033555,5.258389261744966,7.1610738255033555,7.1610738255033555,3.748322147651007,6.406040268456375,6.1644295302013425,5.50824994915599
209046,Hudson-Odoi,3,8,37,2.309090909090909,7.4630872483221475,3.476510067114094,5.922818791946309,7.4630872483221475,2.51006711409396,8.731543624161073,3.174496644295302,2.3288590604026846,5.491982916412446
209289,Smith Rowe,3,8,26,1.4545454545454546,7.4630872483221475,3.476510067114094,7.704697986577181,5.560402684563758,2.51006711409396,3.748322147651007,9.003355704697986,8.610738255033556,5.465420988407565
222531,Gibbs-White,3,8,90,2.9424242424242424,3.62751677852349,7.1610738255033555,9.154362416107382,8.973154362416107,2.51006711409396,3.748322147651007,1.2114093959731544,1.1812080536912748,5.452631685987391
101982,Johnstone,1,8,90,2.090909090909091,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,2.575,3.6999999999999997,7.5249999999999995,8.649999999999999,5.440340909090909
200720,Kelleher,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,5.95,3.6999999999999997,2.125,4.6,5.414431818181818
607464,Kayode,2,8,90,3.139393939393939,4.475247524752476,4.118811881188119,2.381188118811881,8.217821782178218,6.658415841584159,9.465346534653465,2.648514851485149,3.4059405940594063,5.355276027602761
15157,Milner,3,8,19,1.4727272727272727,7.4630872483221475,3.476510067114094,7.795302013422819,5.771812080536913,2.51006711409396,3.748322147651007,5.439597315436242,8.18791946308725,5.3298230628431975
494960,Hartman,2,8,90,3.172727272727273,4.475247524752476,9.376237623762377,4.386138613861386,7.014851485148515,6.658415841584159,3.272277227722772,1.668316831683168,1.1782178217821784,5.31405490549055
59735,Darlow,1,8,90,2.3636363636363638,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,2.575,3.6999999999999997,4.825,8.2,5.310113636363637
165809,Bernardo,3,8,31,2.215151515151515,3.62751677852349,7.1610738255033555,2.721476510067114,6.979865771812081,7.1610738255033555,3.748322147651007,8.12751677852349,6.1644295302013425,5.2983607890990445
195384,Merino,3,8,28,1.8181818181818183,7.4630872483221475,3.476510067114094,5.077181208053691,3.808724832214765,7.1610738255033555,3.748322147651007,9.003355704697986,8.731543624161073,5.27225442342892
216051,Dalot,2,8,90,2.287878787878788,4.475247524752476,9.376237623762377,3.272277227722772,7.148514851485149,4.698019801980198,3.272277227722772,4.653465346534654,4.564356435643564,5.270124512451245
77794,Trippier,2,8,90,2.5727272727272723,4.475247524752476,4.118811881188119,1.6237623762376239,5.811881188118813,9.509900990099009,7.1039603960396045,6.435643564356435,8.574257425742573,5.236233123312331
509416,Ayari,3,8,90,2.915151515151515,7.4630872483221475,3.476510067114094,6.375838926174497,6.1342281879194624,2.51006711409396,7.795302013422819,2.2684563758389262,2.9630872483221475,5.205273540776896
97032,Virgil,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,7.5495049504950495,5.455445544554456,6.658415841584159,8.975247524752476,2.648514851485149,3.851485148514851,5.183528352835284
207283,Jensen,3,8,1,1.5303030303030303,9.184563758389261,3.476510067114094,6.25503355704698,4.2617449664429525,2.51006711409396,3.748322147651007,6.406040268456375,7.5838926174496635,5.166453121822249
494521,Truffert,2,8,90,3.1818181818181817,4.475247524752476,8.128712871287128,2.782178217821782,5.099009900990099,8.52970297029703,8.975247524752476,2.648514851485149,2.693069306930693,5.147884788478848
222683,Kluivert,3,8,75,1.709090909090909,7.4630872483221475,3.476510067114094,4.865771812080537,5.953020134228188,2.51006711409396,6.859060402684563,5.439597315436242,5.832214765100671,5.143560097620501
220237,Botman,2,8,90,2.296969696969697,4.475247524752476,4.118811881188119,4.386138613861386,4.341584158415841,8.52970297029703,8.975247524752476,7.861386138613861,7.594059405940594,5.135142514251425
78916,Burn,2,8,90,3.1818181818181817,4.475247524752476,8.128712871287128,3.0495049504950495,3.004950495049505,9.910891089108912,8.975247524752476,5.7227722772277225,6.524752475247524,5.134518451845183
180974,Joelinton,3,8,45,2.3515151515151516,3.62751677852349,3.476510067114094,6.436241610738255,5.771812080536913,8.791946308724832,3.748322147651007,6.406040268456375,7.040268456375838,5.133809233272321
430871,Cunha,3,8,90,2.3363636363636364,3.62751677852349,3.476510067114094,9.033557046979865,8.520134228187919,2.51006711409396,3.748322147651007,3.8087248322147653,3.2046979865771816,5.129273947528982
204936,Donnarumma,1,8,90,2.3636363636363638,5.7250000000000005,5.5,5.7250000000000005,3.25,7.75,3.6999999999999997,9.1,7.75,5.118863636363637
215379,Anderson,3,8,90,3.1818181818181817,3.62751677852349,7.1610738255033555,6.677852348993288,7.946308724832215,2.51006711409396,6.859060402684563,1.0604026845637584,1.1208053691275166,5.117175106772422
489639,Verbruggen,1,8,90,3.1818181818181817,5.7250000000000005,5.5,5.7250000000000005,6.8500000000000005,2.575,3.6999999999999997,3.025,3.7,5.076931818181818
512462,O'Brien,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,7.5495049504950495,5.811881188118813,6.658415841584159,5.856435643564357,3.628712871287129,1.668316831683168,5.056548154815482
469272,Tchaouna,3,8,32,2.033333333333333,7.4630872483221475,7.1610738255033555,5.167785234899329,3.8993288590604025,5.046979865771812,3.748322147651007,5.439597315436242,3.7181208053691277,5.053668903803133
564406,Mayenda,4,8,14,1.7787878787878788,5.625,4.75,4.0,4.125,7.75,6.375,8.25,6.75,5.052878787878788
462424,Saliba,2,8,90,2.5121212121212118,4.475247524752476,4.118811881188119,4.386138613861386,3.584158415841584,9.509900990099009,5.856435643564357,9.643564356435643,8.396039603960396,5.038588358835884
596777,Dorgu,2,8,31,2.5181818181818185,4.475247524752476,8.128712871287128,5.990099009900991,6.881188118811881,2.4702970297029703,3.272277227722772,3.628712871287129,3.316831683168317,5.0369666966696665
465247,Lammens,1,8,90,1.5454545454545454,5.7250000000000005,5.5,5.7250000000000005,3.25,4.6,7.5249999999999995,9.549999999999999,9.1,5.003295454545455
432830,Collins,2,8,90,3.1818181818181817,4.475247524752476,4.118811881188119,5.811881188118813,5.990099009900991,6.658415841584159,7.1039603960396045,2.0247524752475248,3.183168316831683,4.98526102610261
