player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,21,201,David Raya Martín,Raya,1,33.9,6.0,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,19,6,0.00,0.00,0.00,0.36,0,0.4,4.4,0.0,0.0,False,a,,,,
2,109745,21,201,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,21,201,Karl Hein,Hein,1,0.2,4.0,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,21,201,Tommy Setford,Setford,1,0.2,3.9,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,21,201,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,25,6,0.14,0.05,0.19,0.36,6,4.1,21.8,7.3,12.0,False,a,,,,
6,462424,21,201,William Saliba,Saliba,2,14.3,6.1,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,1,28,7,0.00,0.15,0.15,0.36,5,3.3,13.8,19.3,0.0,False,a,,,,
7,466075,21,201,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,21,201,Jurriën Timber,J.Timber,2,19.7,6.1,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,24,6,0.00,0.02,0.02,0.36,5,2.3,11.0,3.7,8.0,False,i,Ankle injury - Unknown return date,,,
9,440854,21,201,Jakub Kiwior,Kiwior,2,0.0,5.4,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,21,201,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,12,Home,2026-01-08T20:00:00Z,0,0,33,0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.22,1,1.4,4.2,10.1,0.0,False,a,,,,
11,198869,21,201,Benjamin White,White,2,0.5,5.1,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,21,210,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,19,Away,2026-01-06T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,21,201,Brayden Clarke,Clarke,2,0.4,3.7,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,21,201,Maldini Kacurri,Kacurri,2,0.1,3.9,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,21,201,Josh Nichols,Nichols,2,0.2,3.7,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,21,201,Bukayo Saka,Saka,3,7.0,9.8,1,12,Home,2026-01-08T20:00:00Z,0,0,77,0,0,1,0,0,0,0,6,3,0.13,0.02,0.15,0.30,1,2.7,4.8,3.8,18.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,21,201,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,12,Home,2026-01-08T20:00:00Z,0,0,77,0,0,1,0,0,0,0,12,3,0.00,0.04,0.04,0.30,2,2.3,4.2,14.7,4.0,False,a,,4.0,,3.0
18,248857,21,201,Noni Madueke,Madueke,3,0.8,6.8,1,12,Home,2026-01-08T20:00:00Z,0,0,12,0,0,0,0,0,0,0,6,1,0.00,0.06,0.06,0.06,0,2.1,2.0,14.5,4.0,False,a,,3.0,,
19,444145,21,201,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,12,Home,2026-01-08T20:00:00Z,0,0,26,0,0,0,0,1,0,0,3,0,0.02,0.01,0.03,0.15,0,2.2,4.2,0.6,17.0,False,a,,,,
20,116216,21,201,Leandro Trossard,Trossard,3,0.8,6.5,1,12,Home,2026-01-08T20:00:00Z,0,0,63,0,0,1,0,1,0,0,7,2,0.09,0.05,0.14,0.21,5,1.3,2.4,1.7,9.0,False,a,,,,4.0
21,204480,21,201,Declan Rice,Rice,3,24.5,7.2,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,20,3,0.07,0.15,0.22,0.36,9,5.4,18.2,28.8,7.0,False,a,,1.0,1.0,
22,195384,21,201,Mikel Merino Zazón,Merino,3,0.8,5.4,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Foot injury - Unknown return date,,,
23,438098,21,201,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,
24,128295,21,201,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
25,499175,21,201,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,
26,481655,21,201,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,12,Home,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,16,5,0.00,0.11,0.11,0.36,12,2.4,17.8,3.8,2.0,False,a,,,,
27,200641,21,203,Reiss Nelson,Nelson,3,0.1,4.8,5,17,Home,2026-01-07T19:30:00Z,3,0,8,0,0,0,0,0,0,0,0,1,0.44,0.02,0.46,0.10,3,0.3,0.0,0.5,4.0,False,a,,,,
28,588796,21,201,Ismeal Kabia,Kabia,3,0.1,4.5,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,
29,437742,21,201,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,12,Home,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,
