player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,32,311,David Raya Martín,Raya,1,33.9,6.0,1,4,Home,2026-04-11T11:30:00Z,1,2,90,0,0,0,2,0,0,0,8,1,0.00,0.00,0.00,1.19,0,1.4,14.4,0.0,0.0,False,a,,,,
2,109745,32,311,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,32,311,Karl Hein,Hein,1,0.2,4.0,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,32,311,Tommy Setford,Setford,1,0.2,3.9,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,32,311,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,4,Home,2026-04-11T11:30:00Z,1,2,90,0,1,0,2,0,0,0,12,4,0.08,0.01,0.09,1.19,8,3.8,16.0,0.6,21.0,False,a,,,,
6,462424,32,311,William Saliba,Saliba,2,14.3,6.1,1,4,Home,2026-04-11T11:30:00Z,1,2,90,0,0,0,2,0,0,0,12,1,0.00,0.00,0.00,1.19,6,2.9,16.6,10.8,2.0,False,a,,,,
7,466075,32,311,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,32,311,Jurriën Timber,J.Timber,2,19.7,6.1,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Ankle injury - Unknown return date,,,
9,440854,32,311,Jakub Kiwior,Kiwior,2,0.0,5.4,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,32,311,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,4,Home,2026-04-11T11:30:00Z,1,2,90,0,0,0,2,0,0,0,5,1,0.05,0.02,0.07,1.19,5,2.3,14.0,2.3,7.0,False,a,,,,
11,198869,32,311,Benjamin White,White,2,0.5,5.1,1,4,Home,2026-04-11T11:30:00Z,1,2,75,0,0,0,2,0,0,0,13,1,0.02,0.02,0.04,1.18,9,3.5,20.2,12.3,2.0,False,a,,,,
12,206325,32,318,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,2,Home,2026-04-12T13:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,32,311,Brayden Clarke,Clarke,2,0.4,3.7,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,32,311,Maldini Kacurri,Kacurri,2,0.1,3.9,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,32,311,Josh Nichols,Nichols,2,0.2,3.7,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,32,311,Bukayo Saka,Saka,3,7.0,9.8,1,4,Home,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
