player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,22,217,David Raya Martín,Raya,1,33.9,6.0,1,16,Away,2026-01-17T17:30:00Z,0,0,90,0,0,1,0,0,0,0,23,6,0.00,0.00,0.00,0.34,0,0.6,6.2,0.0,0.0,False,a,,,,
2,109745,22,217,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,22,217,Karl Hein,Hein,1,0.2,4.0,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,22,217,Tommy Setford,Setford,1,0.2,3.9,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,22,217,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,16,Away,2026-01-17T17:30:00Z,0,0,90,0,0,1,0,0,0,2,28,8,0.14,0.01,0.15,0.34,7,2.6,19.6,1.6,5.0,False,a,,,,
6,462424,22,217,William Saliba,Saliba,2,14.3,6.1,1,16,Away,2026-01-17T17:30:00Z,0,0,90,0,0,1,0,0,0,2,28,8,0.09,0.02,0.11,0.34,5,3.7,17.6,11.0,8.0,False,a,,,,
7,466075,22,217,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,22,217,Jurriën Timber,J.Timber,2,19.7,6.1,1,16,Away,2026-01-17T17:30:00Z,0,0,90,0,0,1,0,1,0,0,17,5,0.10,0.02,0.12,0.34,2,0.9,0.4,2.2,6.0,False,i,Ankle injury - Unknown return date,,,
9,440854,22,217,Jakub Kiwior,Kiwior,2,0.0,5.4,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,22,217,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,16,Away,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
