player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,29,283,David Raya Martín,Raya,1,33.9,6.0,1,6,Away,2026-03-04T19:30:00Z,1,0,90,0,0,1,0,0,0,1,25,7,0.00,0.00,0.00,0.82,0,1.4,14.0,0.0,0.0,False,a,,,,
2,109745,29,283,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,29,283,Karl Hein,Hein,1,0.2,4.0,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,29,283,Tommy Setford,Setford,1,0.2,3.9,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,29,283,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,6,Away,2026-03-04T19:30:00Z,1,0,90,0,0,1,0,0,0,3,40,11,0.00,0.00,0.00,0.82,17,4.0,37.6,0.3,2.0,True,a,,,,
6,462424,29,283,William Saliba,Saliba,2,14.3,6.1,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
7,466075,29,283,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,6,Away,2026-03-04T19:30:00Z,1,0,26,0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.18,2,0.6,4.6,0.9,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,29,283,Jurriën Timber,J.Timber,2,19.7,6.1,1,6,Away,2026-03-04T19:30:00Z,1,0,90,0,1,1,0,0,0,2,33,13,0.00,0.07,0.07,0.82,14,5.9,36.4,20.8,2.0,True,i,Ankle injury - Unknown return date,,,
9,440854,29,283,Jakub Kiwior,Kiwior,2,0.0,5.4,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,29,283,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
11,198869,29,283,Benjamin White,White,2,0.5,5.1,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,29,287,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,13,Away,2026-03-04T19:30:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,29,283,Brayden Clarke,Clarke,2,0.4,3.7,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,29,283,Maldini Kacurri,Kacurri,2,0.1,3.9,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,29,283,Josh Nichols,Nichols,2,0.2,3.7,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,29,283,Bukayo Saka,Saka,3,7.0,9.8,1,6,Away,2026-03-04T19:30:00Z,1,0,90,1,0,1,0,0,0,1,25,9,0.12,0.01,0.13,0.82,4,6.2,34.0,1.1,27.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,29,283,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,4.0,,3.0
18,248857,29,283,Noni Madueke,Madueke,3,0.8,6.8,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,3.0,,
19,444145,29,283,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,6,Away,2026-03-04T19:30:00Z,1,0,59,0,0,0,0,0,0,0,0,1,0.07,0.00,0.07,0.55,3,0.2,0.0,0.3,4.0,False,a,,,,
20,116216,29,283,Leandro Trossard,Trossard,3,0.8,6.5,1,6,Away,2026-03-04T19:30:00Z,1,0,30,0,0,0,0,0,0,0,-1,1,0.14,0.07,0.21,0.27,4,2.8,5.6,14.8,8.0,False,a,,,,4.0
21,204480,29,283,Declan Rice,Rice,3,24.5,7.2,1,6,Away,2026-03-04T19:30:00Z,1,0,90,0,0,1,0,0,0,0,19,3,0.00,0.07,0.07,0.82,11,5.3,25.8,27.0,0.0,False,a,,1.0,1.0,
22,195384,29,283,Mikel Merino Zazón,Merino,3,0.8,5.4,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,i,Foot injury - Unknown return date,,,
23,438098,29,283,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,
24,128295,29,283,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,6,Away,2026-03-04T19:30:00Z,1,0,10,0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,1,0.0,0.2,0.0,0.0,False,a,,,,
25,499175,29,283,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,
26,481655,29,283,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,6,Away,2026-03-04T19:30:00Z,1,0,79,0,0,1,0,0,0,0,7,3,0.03,0.00,0.03,0.82,7,1.5,10.0,0.7,4.0,False,a,,,,
27,200641,29,282,Reiss Nelson,Nelson,3,0.1,4.8,5,4,Away,2026-03-03T19:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
28,588796,29,283,Ismeal Kabia,Kabia,3,0.1,4.5,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,
29,437742,29,283,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,
30,219847,29,283,Kai Havertz,Havertz,4,0.8,7.3,1,6,Away,2026-03-04T19:30:00Z,1,0,31,0,0,0,0,0,0,0,6,1,0.10,0.00,0.10,0.27,2,2.7,3.4,0.7,23.0,False,a,,,,
31,205651,29,283,Gabriel Fernando de Jesus,G.Jesus,4,0.3,6.4,1,6,Away,2026-03-04T19:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
