player_id,code,gameweek,fixture_id,name,web_name,element_type,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order
1,154561,20,192,David Raya Martín,Raya,1,33.9,6.0,1,4,Away,2026-01-03T17:30:00Z,3,2,90,0,0,0,2,0,0,0,3,1,0.00,0.00,0.00,1.43,0,0.7,7.2,0.0,0.0,False,a,,,,
2,109745,20,192,Kepa Arrizabalaga Revuelta,Arrizabalaga,1,0.4,4.0,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
3,463748,20,192,Karl Hein,Hein,1,0.2,4.0,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,Has joined Werder Bremen on loan for the rest of the season.,,,
4,551221,20,192,Tommy Setford,Setford,1,0.2,3.9,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
5,226597,20,192,Gabriel dos Santos Magalhães,Gabriel,2,43.2,7.1,1,4,Away,2026-01-03T17:30:00Z,3,2,90,1,0,0,2,0,0,0,16,9,0.17,0.01,0.18,1.43,12,7.6,55.4,1.5,19.0,False,a,,,,
6,462424,20,192,William Saliba,Saliba,2,14.3,6.1,1,4,Away,2026-01-03T17:30:00Z,3,2,90,0,0,0,2,0,0,0,9,1,0.00,0.00,0.00,1.43,8,1.8,16.8,0.8,0.0,False,a,,,,
7,466075,20,192,Riccardo Calafiori,Calafiori,2,5.9,5.6,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,d,Knock - 75% chance of playing,,,
8,445122,20,192,Jurriën Timber,J.Timber,2,19.7,6.1,1,4,Away,2026-01-03T17:30:00Z,3,2,90,0,0,0,2,0,0,0,8,3,0.00,0.01,0.01,1.43,10,5.8,31.6,22.3,4.0,False,i,Ankle injury - Unknown return date,,,
9,440854,20,192,Jakub Kiwior,Kiwior,2,0.0,5.4,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Porto on loan for the rest of the season.,,,
10,499169,20,192,Myles Lewis-Skelly,Lewis-Skelly,2,1.4,5.0,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
11,198869,20,192,Benjamin White,White,2,0.5,5.1,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
12,206325,20,191,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,2,Away,2026-01-03T12:30:00Z,1,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,
13,563324,20,192,Brayden Clarke,Clarke,2,0.4,3.7,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
14,588793,20,192,Maldini Kacurri,Kacurri,2,0.1,3.9,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,
15,499167,20,192,Josh Nichols,Nichols,2,0.2,3.7,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
16,223340,20,192,Bukayo Saka,Saka,3,7.0,9.8,1,4,Away,2026-01-03T17:30:00Z,3,2,23,0,1,0,1,0,0,0,19,4,0.02,0.23,0.25,0.06,1,6.6,21.0,36.0,9.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0
17,184029,20,192,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,4,Away,2026-01-03T17:30:00Z,3,2,79,0,1,0,2,0,0,2,26,7,0.03,0.15,0.18,1.42,7,5.3,24.8,25.2,3.0,False,a,,4.0,,3.0
18,248857,20,192,Noni Madueke,Madueke,3,0.8,6.8,1,4,Away,2026-01-03T17:30:00Z,3,2,66,0,0,0,1,0,0,0,8,2,0.07,0.02,0.09,1.37,7,3.9,10.2,12.6,16.0,False,a,,3.0,,
19,444145,20,192,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,4,Away,2026-01-03T17:30:00Z,3,2,66,0,1,0,1,0,0,0,19,5,0.19,0.02,0.21,1.37,4,1.7,4.4,5.7,7.0,False,a,,,,
20,116216,20,192,Leandro Trossard,Trossard,3,0.8,6.5,1,4,Away,2026-01-03T17:30:00Z,3,2,23,0,0,0,1,0,0,0,2,1,0.02,0.00,0.02,0.06,3,1.4,8.4,0.5,5.0,False,a,,,,4.0
21,204480,20,192,Declan Rice,Rice,3,24.5,7.2,1,4,Away,2026-01-03T17:30:00Z,3,2,90,2,0,0,2,0,0,3,58,17,0.53,0.06,0.59,1.43,14,12.1,81.2,15.9,24.0,True,a,,1.0,1.0,
22,195384,20,192,Mikel Merino Zazón,Merino,3,0.8,5.4,1,4,Away,2026-01-03T17:30:00Z,3,2,10,0,0,0,0,0,0,0,6,1,0.05,0.00,0.05,0.01,3,1.9,5.8,0.7,12.0,False,i,Foot injury - Unknown return date,,,
23,438098,20,192,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,
24,128295,20,192,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
25,499175,20,192,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,
26,481655,20,192,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,4,Away,2026-01-03T17:30:00Z,3,2,90,0,0,0,2,1,0,0,19,3,0.00,0.08,0.08,1.43,21,3.9,21.4,17.4,0.0,False,a,,,,
27,200641,20,194,Reiss Nelson,Nelson,3,0.1,4.8,5,9,Away,2026-01-04T15:00:00Z,4,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
28,588796,20,192,Ismeal Kabia,Kabia,3,0.1,4.5,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,
29,437742,20,192,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,
30,219847,20,192,Kai Havertz,Havertz,4,0.8,7.3,1,4,Away,2026-01-03T17:30:00Z,3,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
31,205651,20,192,Gabriel Fernando de Jesus,G.Jesus,4,0.3,6.4,1,4,Away,2026-01-03T17:30:00Z,3,2,24,0,0,0,1,0,0,0,4,1,0.02,0.00,0.02,0.06,5,2.8,9.4,0.0,19.0,False,a,,,,
32,98980,20,191,Emiliano Martínez Romero,Martinez,1,4.8,5.1,2,16,Home,2026-01-03T12:30:00Z,3,1,90,0,0,0,1,0,0,0,19,3,0.00,0.00,0.00,0.89,0,2.9,28.8,0.0,0.0,False,a,,,,
33,72147,20,191,Marco Bizot,M.Bizot,1,0.4,4.2,2,16,Home,2026-01-03T12:30:00Z,3,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,False,a,,,,
